origin,destination,cost,lat_o,lon_o,lat_d,lon_d
295,364,0.471282736281036,82.76974632913216,25.479563503088613,82.76555059929692,82.76555059929692
296,298,0.17237025936390774,82.72326801393476,25.433539292221216,82.7217766751752,82.7217766751752
296,303,0.5330396460781041,82.72326801393476,25.433539292221216,82.72800126923858,82.72800126923858
296,340,0.14930084841116756,82.72326801393476,25.433539292221216,82.72427095514742,82.72427095514742
297,212,0.5906170002662369,82.718602300107,25.42209413389409,82.71350092840008,82.71350092840008
297,234,0.7254234228366327,82.718602300107,25.42209413389409,82.72509748433494,82.72509748433494
297,256,0.16766002779501724,82.718602300107,25.42209413389409,82.72002878007856,82.72002878007856
297,277,0.6020470112018721,82.718602300107,25.42209413389409,82.72395085911309,82.72395085911309
298,296,0.17237025936390774,82.7217766751752,25.436679442935258,82.72326801393476,82.72326801393476
298,340,0.28379538586232494,82.7217766751752,25.436679442935258,82.72427095514742,82.72427095514742
299,233,0.35638080077000706,82.73614966619344,25.424567737119244,82.73899074809046,82.73899074809046
299,281,0.6385415328162959,82.73614966619344,25.424567737119244,82.73053648139997,82.73053648139997
299,303,0.9118323849888553,82.73614966619344,25.424567737119244,82.72800126923858,82.72800126923858
299,304,0.11035475835415212,82.73614966619344,25.424567737119244,82.73564898580925,82.73564898580925
299,319,0.925812108244429,82.73614966619344,25.424567737119244,82.74443702702659,82.74443702702659
300,74,0.1861929418546175,82.80910303631629,25.37755222977174,82.80781830059419,82.80781830059419
300,197,0.6427477088751017,82.80910303631629,25.37755222977174,82.81455319405673,82.81455319405673
300,249,1.008856483514767,82.80910303631629,25.37755222977174,82.80007964697066,82.80007964697066
300,250,0.6316961366730539,82.80910303631629,25.37755222977174,82.80347637719981,82.80347637719981
300,278,0.9975830997376113,82.80910303631629,25.37755222977174,82.81802778563898,82.81802778563898
301,254,1.1740156932574528,82.76576175006525,25.427977479858033,82.77625028132954,82.77625028132954
301,302,0.32612821822334637,82.76576175006525,25.427977479858033,82.76306704899287,82.76306704899287
301,318,0.7859004623357003,82.76576175006525,25.427977479858033,82.75873216288988,82.75873216288988
301,321,1.655114580900562,82.76576175006525,25.427977479858033,82.78052614289639,82.78052614289639
301,324,0.3343370934699888,82.76576175006525,25.427977479858033,82.76393631207821,82.76393631207821
301,328,0.7939811925458146,82.76576175006525,25.427977479858033,82.75873028020764,82.75873028020764
302,238,0.16487343569743973,82.76306704899287,25.41904223994814,82.76180000678056,82.76180000678056
302,254,1.4729718981019282,82.76306704899287,25.41904223994814,82.77625028132954,82.77625028132954
302,301,0.32612821822334637,82.76306704899287,25.41904223994814,82.76576175006525,82.76576175006525
302,328,0.4843840875575565,82.76306704899287,25.41904223994814,82.75873028020764,82.75873028020764
303,234,0.3402640961543829,82.72800126923858,25.428679516265028,82.72509748433494,82.72509748433494
303,240,1.103517296962687,82.72800126923858,25.428679516265028,82.71811985803576,82.71811985803576
303,248,1.2429710313064695,82.72800126923858,25.428679516265028,82.71687569427633,82.71687569427633
303,256,0.8912742032214033,82.72800126923858,25.428679516265028,82.72002878007856,82.72002878007856
303,271,0.5584521485040743,82.72800126923858,25.428679516265028,82.73272777209263,82.73272777209263
303,281,0.3353793284346541,82.72800126923858,25.428679516265028,82.73053648139997,82.73053648139997
303,296,0.5330396460781041,82.72800126923858,25.428679516265028,82.72326801393476,82.72326801393476
303,299,0.9118323849888553,82.72800126923858,25.428679516265028,82.73614966619344,82.73614966619344
303,304,0.8548708772719816,82.72800126923858,25.428679516265028,82.73564898580925,82.73564898580925
303,340,0.4489659863232907,82.72800126923858,25.428679516265028,82.72427095514742,82.72427095514742
304,271,0.35707872010436553,82.73564898580925,25.431304729336286,82.73272777209263,82.73272777209263
304,299,0.11035475835415212,82.73564898580925,25.431304729336286,82.73614966619344,82.73614966619344
304,303,0.8548708772719816,82.73564898580925,25.431304729336286,82.72800126923858,82.72800126923858
304,306,1.2890985256298373,82.73564898580925,25.431304729336286,82.74718783424566,82.74718783424566
305,229,1.0342328595135382,82.75367326008714,25.403189627908272,82.76292984157818,82.76292984157818
305,239,0.13691027831598224,82.75367326008714,25.403189627908272,82.75374997880549,82.75374997880549
305,257,1.2143645870944941,82.75367326008714,25.403189627908272,82.74280134099901,82.74280134099901
305,284,0.5757423176548414,82.75367326008714,25.403189627908272,82.74865349074226,82.74865349074226
305,314,1.1513913067885864,82.75367326008714,25.403189627908272,82.76396483384978,82.76396483384978
305,333,0.1798945651562073,82.75367326008714,25.403189627908272,82.7528734541047,82.7528734541047
306,244,0.43321446878602626,82.74718783424566,25.4338144442124,82.75057064715352,82.75057064715352
306,266,0.44937623076414807,82.74718783424566,25.4338144442124,82.74327142085735,82.74327142085735
306,271,1.6185596426485196,82.74718783424566,25.4338144442124,82.73272777209263,82.73272777209263
306,304,1.2890985256298373,82.74718783424566,25.4338144442124,82.73564898580925,82.73564898580925
306,318,1.2900220631555608,82.74718783424566,25.4338144442124,82.75873216288988,82.75873216288988
306,319,0.3438482884632758,82.74718783424566,25.4338144442124,82.74443702702659,82.74443702702659
306,324,1.8793467794690875,82.74718783424566,25.4338144442124,82.76393631207821,82.76393631207821
307,226,0.8368929000263524,82.79530232252544,25.475330378562745,82.80248343605345,82.80248343605345
307,269,0.7277235088018514,82.79530232252544,25.475330378562745,82.78896165632396,82.78896165632396
307,286,1.370590888239225,82.79530232252544,25.475330378562745,82.7830592502807,82.7830592502807
307,326,1.3437502135108128,82.79530232252544,25.475330378562745,82.78327182877716,82.78327182877716
307,348,1.504694163140431,82.79530232252544,25.475330378562745,82.80871078358474,82.80871078358474
307,349,1.3765824449305513,82.79530232252544,25.475330378562745,82.78303150820757,82.78303150820757
307,368,0.30723555078870834,82.79530232252544,25.475330378562745,82.79331667546492,82.79331667546492
308,229,0.342316263299952,82.76010905644009,25.39139876064005,82.76292984157818,82.76292984157818
308,239,0.7107670118655153,82.76010905644009,25.39139876064005,82.75374997880549,82.75374997880549
308,279,0.7288014714328362,82.76010905644009,25.39139876064005,82.76662735650181,82.76662735650181
308,284,1.2797885477839104,82.76010905644009,25.39139876064005,82.74865349074226,82.74865349074226
308,337,0.849644006245231,82.76010905644009,25.39139876064005,82.75257238027805,82.75257238027805
309,225,1.0581169723196089,82.82288386282488,25.419758859042553,82.81350150094319,82.81350150094319
309,287,0.6346187084737788,82.82288386282488,25.419758859042553,82.81742681403064,82.81742681403064
309,316,1.117141206762965,82.82288386282488,25.419758859042553,82.81289546121336,82.81289546121336
310,226,1.5297820805627849,82.81617984810059,25.46008561567946,82.80248343605345,82.80248343605345
310,232,0.295851560450554,82.81617984810059,25.46008561567946,82.81442457503195,82.81442457503195
310,320,1.7730729628551565,82.81617984810059,25.46008561567946,82.80035454292302,82.80035454292302
310,336,1.0310653244369121,82.81617984810059,25.46008561567946,82.82536757473171,82.82536757473171
310,795,1.6556075965207295,82.81617984810059,25.46008561567946,82.83087524099176,82.83087524099176
311,226,0.7680384027318008,82.79560706397173,25.459172840486122,82.80248343605345,82.80248343605345
311,252,0.9761112474371044,82.79560706397173,25.459172840486122,82.78691477350476,82.78691477350476
311,269,0.7444416314924647,82.79560706397173,25.459172840486122,82.78896165632396,82.78896165632396
311,320,0.5459445179416311,82.79560706397173,25.459172840486122,82.80035454292302,82.80035454292302
312,79,0.2264214654554509,82.74969628115528,25.376490176047646,82.7479688747078,82.7479688747078
312,259,1.7595361909758576,82.74969628115528,25.376490176047646,82.73394401028956,82.73394401028956
312,272,0.32315692547013586,82.74969628115528,25.376490176047646,82.75248036061554,82.75248036061554
312,322,1.3132402917313022,82.74969628115528,25.376490176047646,82.76143630689263,82.76143630689263
312,337,0.3346242699896229,82.74969628115528,25.376490176047646,82.75257238027805,82.75257238027805
313,282,0.40002441033664504,82.74679165229165,25.462777089659355,82.74323396877782,82.74323396877782
313,329,0.1536078972589023,82.74679165229165,25.462777089659355,82.74790849862778,82.74790849862778
314,229,0.15343355870870265,82.76396483384978,25.40809061130397,82.76292984157818,82.76292984157818
314,238,0.25154232488002815,82.76396483384978,25.40809061130397,82.76180000678056,82.76180000678056
314,247,1.3596240645432167,82.76396483384978,25.40809061130397,82.77612443085307,82.77612443085307
314,274,0.9934380545713049,82.76396483384978,25.40809061130397,82.77285138576109,82.77285138576109
314,305,1.1513913067885864,82.76396483384978,25.40809061130397,82.75367326008714,82.75367326008714
314,333,1.2416961186487976,82.76396483384978,25.40809061130397,82.7528734541047,82.7528734541047
315,266,0.7505940319779231,82.73655135606963,25.440162143350776,82.74327142085735,82.74327142085735
315,271,0.4274737718905855,82.73655135606963,25.440162143350776,82.73272777209263,82.73272777209263
315,285,0.3717103630374288,82.73655135606963,25.440162143350776,82.7398300781258,82.7398300781258
316,225,0.2194445883165246,82.81289546121336,25.415381871963977,82.81350150094319,82.81350150094319
316,235,1.7206654482127817,82.81289546121336,25.415381871963977,82.79756403639716,82.79756403639716
316,268,1.767577079448197,82.81289546121336,25.415381871963977,82.79706784802217,82.79706784802217
316,287,0.5191751551797557,82.81289546121336,25.415381871963977,82.81742681403064,82.81742681403064
316,309,1.117141206762965,82.81289546121336,25.415381871963977,82.82288386282488,82.82288386282488
316,334,1.5973876870928734,82.81289546121336,25.415381871963977,82.79862915670276,82.79862915670276
317,212,1.2251811102270371,82.72445681647366,25.40657062889222,82.71350092840008,82.71350092840008
317,233,1.6256883134245435,82.72445681647366,25.40657062889222,82.73899074809046,82.73899074809046
317,257,2.0487817860732984,82.72445681647366,25.40657062889222,82.74280134099901,82.74280134099901
317,277,0.1548671758022186,82.72445681647366,25.40657062889222,82.72395085911309,82.72395085911309
317,281,0.6918099877199272,82.72445681647366,25.40657062889222,82.73053648139997,82.73053648139997
317,323,1.404471408521931,82.72445681647366,25.40657062889222,82.73691629170443,82.73691629170443
317,338,1.075651540183382,82.72445681647366,25.40657062889222,82.71495573356823,82.71495573356823
318,283,0.6959850278507341,82.75873216288988,25.430595487643593,82.75259913226249,82.75259913226249
318,301,0.7859004623357003,82.75873216288988,25.430595487643593,82.76576175006525,82.76576175006525
318,306,1.2900220631555608,82.75873216288988,25.430595487643593,82.74718783424566,82.74718783424566
318,319,1.6001394507299982,82.75873216288988,25.430595487643593,82.74443702702659,82.74443702702659
318,324,0.6244048044184851,82.75873216288988,25.430595487643593,82.76393631207821,82.76393631207821
318,328,0.15435910479175877,82.75873216288988,25.430595487643593,82.75873028020764,82.75873028020764
319,233,0.6237062696229356,82.74443702702659,25.42286160059571,82.73899074809046,82.73899074809046
319,237,0.09624483205140758,82.74443702702659,25.42286160059571,82.74413965479329,82.74413965479329
319,283,0.9116304277802292,82.74443702702659,25.42286160059571,82.75259913226249,82.75259913226249
319,299,0.925812108244429,82.74443702702659,25.42286160059571,82.73614966619344,82.73614966619344
319,306,0.3438482884632758,82.74443702702659,25.42286160059571,82.74718783424566,82.74718783424566
319,318,1.6001394507299982,82.74443702702659,25.42286160059571,82.75873216288988,82.75873216288988
319,333,0.949893860411228,82.74443702702659,25.42286160059571,82.7528734541047,82.7528734541047
320,226,0.2650337804842558,82.80035454292302,25.44987098289854,82.80248343605345,82.80248343605345
320,232,1.5732732888536285,82.80035454292302,25.44987098289854,82.81442457503195,82.81442457503195
320,242,0.5817766617133011,82.80035454292302,25.44987098289854,82.80549717896471,82.80549717896471
320,251,0.7187173895306084,82.80035454292302,25.44987098289854,82.79410792981464,82.79410792981464
320,252,1.5011623565545076,82.80035454292302,25.44987098289854,82.78691477350476,82.78691477350476
320,310,1.7730729628551565,82.80035454292302,25.44987098289854,82.81617984810059,82.81617984810059
320,311,0.5459445179416311,82.80035454292302,25.44987098289854,82.79560706397173,82.79560706397173
321,251,1.5167950462211015,82.78052614289639,25.438233372374906,82.79410792981464,82.79410792981464
321,252,0.7386432083624064,82.78052614289639,25.438233372374906,82.78691477350476,82.78691477350476
321,254,0.5272071968269634,82.78052614289639,25.438233372374906,82.77625028132954,82.77625028132954
321,273,0.7409886046117375,82.78052614289639,25.438233372374906,82.77443146902345,82.77443146902345
321,301,1.655114580900562,82.78052614289639,25.438233372374906,82.76576175006525,82.76576175006525
321,324,1.8566096356788866,82.78052614289639,25.438233372374906,82.76393631207821,82.76393631207821
321,334,2.0320022130902538,82.78052614289639,25.438233372374906,82.79862915670276,82.79862915670276
322,72,1.8611344764792683,82.76143630689263,25.371143400527963,82.77808606575616,82.77808606575616
322,79,1.5046076644264492,82.76143630689263,25.371143400527963,82.7479688747078,82.7479688747078
322,133,0.41622922436362464,82.76143630689263,25.371143400527963,82.76503216102435,82.76503216102435
322,272,1.0002457283322586,82.76143630689263,25.371143400527963,82.75248036061554,82.75248036061554
322,279,0.6311215376288283,82.76143630689263,25.371143400527963,82.76662735650181,82.76662735650181
322,293,1.301190085819105,82.76143630689263,25.371143400527963,82.77302752461105,82.77302752461105
322,312,1.3132402917313022,82.76143630689263,25.371143400527963,82.74969628115528,82.74969628115528
323,257,0.678059074195261,82.73691629170443,25.393055337981735,82.74280134099901,82.74280134099901
323,258,0.4393330389790882,82.73691629170443,25.393055337981735,82.73307023445088,82.73307023445088
323,259,0.42841349637117027,82.73691629170443,25.393055337981735,82.73394401028956,82.73394401028956
323,284,1.3108143855521417,82.73691629170443,25.393055337981735,82.74865349074226,82.74865349074226
323,317,1.404471408521931,82.73691629170443,25.393055337981735,82.72445681647366,82.72445681647366
323,337,1.7539820281410898,82.73691629170443,25.393055337981735,82.75257238027805,82.75257238027805
323,338,2.4525080693492334,82.73691629170443,25.393055337981735,82.71495573356823,82.71495573356823
324,228,0.5552057568147846,82.76393631207821,25.446816745092168,82.75973317218003,82.75973317218003
324,244,1.4929004546502793,82.76393631207821,25.446816745092168,82.75057064715352,82.75057064715352
324,273,1.1846987289740505,82.76393631207821,25.446816745092168,82.77443146902345,82.77443146902345
324,294,0.6867035115880492,82.76393631207821,25.446816745092168,82.75794014188986,82.75794014188986
324,301,0.3343370934699888,82.76393631207821,25.446816745092168,82.76576175006525,82.76576175006525
324,306,1.8793467794690875,82.76393631207821,25.446816745092168,82.74718783424566,82.74718783424566
324,318,0.6244048044184851,82.76393631207821,25.446816745092168,82.75873216288988,82.75873216288988
324,321,1.8566096356788866,82.76393631207821,25.446816745092168,82.78052614289639,82.78052614289639
324,342,0.7538764794585202,82.76393631207821,25.446816745092168,82.75722109312483,82.75722109312483
325,224,0.8660028306540979,82.74504732247007,25.44700266365915,82.73730695322092,82.73730695322092
325,244,0.6173755795245923,82.74504732247007,25.44700266365915,82.75057064715352,82.75057064715352
325,266,0.21492970082348312,82.74504732247007,25.44700266365915,82.74327142085735,82.74327142085735
325,285,0.5835479503631351,82.74504732247007,25.44700266365915,82.7398300781258,82.7398300781258
326,243,0.5110837556521568,82.78327182877716,25.477105617877303,82.77872375779152,82.77872375779152
326,267,0.9488064759746311,82.78327182877716,25.477105617877303,82.77477679511482,82.77477679511482
326,286,0.12280422164397693,82.78327182877716,25.477105617877303,82.7830592502807,82.7830592502807
326,307,1.3437502135108128,82.78327182877716,25.477105617877303,82.79530232252544,82.79530232252544
326,349,0.10930840598727579,82.78327182877716,25.477105617877303,82.78303150820757,82.78303150820757
326,358,0.9886848791522266,82.78327182877716,25.477105617877303,82.77449398991433,82.77449398991433
327,250,0.3249848544852222,82.80631008361459,25.38747187792914,82.80347637719981,82.80347637719981
327,265,2.073444405601125,82.80631008361459,25.38747187792914,82.78774904597826,82.78774904597826
327,270,0.0806842629318913,82.80631008361459,25.38747187792914,82.80597083148255,82.80597083148255
327,291,1.005597976870956,82.80631008361459,25.38747187792914,82.81530971015097,82.81530971015097
328,238,0.35518919781394165,82.75873028020764,25.41963095630257,82.76180000678056,82.76180000678056
328,283,0.685393332684233,82.75873028020764,25.41963095630257,82.75259913226249,82.75259913226249
328,301,0.7939811925458146,82.75873028020764,25.41963095630257,82.76576175006525,82.76576175006525
328,302,0.4843840875575565,82.75873028020764,25.41963095630257,82.76306704899287,82.76306704899287
328,318,0.15435910479175877,82.75873028020764,25.41963095630257,82.75873216288988,82.75873216288988
328,333,0.6584049840029532,82.75873028020764,25.41963095630257,82.7528734541047,82.7528734541047
329,245,0.12109893400003564,82.74790849862778,25.469136005943653,82.747132551883,82.747132551883
329,253,0.31536375395876187,82.74790849862778,25.469136005943653,82.75072679812102,82.75072679812102
329,255,0.34314440923941003,82.74790849862778,25.469136005943653,82.74484430973448,82.74484430973448
329,282,0.5238126118176537,82.74790849862778,25.469136005943653,82.74323396877782,82.74323396877782
329,313,0.1536078972589023,82.74790849862778,25.469136005943653,82.74679165229165,82.74679165229165
329,330,0.5631294341940956,82.74790849862778,25.469136005943653,82.75291772432327,82.75291772432327
329,341,0.940192726060082,82.74790849862778,25.469136005943653,82.73949019978929,82.73949019978929
330,228,0.765540256118986,82.75291772432327,25.473720426939625,82.75973317218003,82.75973317218003
330,245,0.6463727640054968,82.75291772432327,25.473720426939625,82.747132551883,82.747132551883
330,253,0.2588465039136975,82.75291772432327,25.473720426939625,82.75072679812102,82.75072679812102
330,276,0.14459243002579283,82.75291772432327,25.473720426939625,82.75397003857624,82.75397003857624
330,329,0.5631294341940956,82.75291772432327,25.473720426939625,82.74790849862778,82.74790849862778
330,373,0.3550271434883498,82.75291772432327,25.473720426939625,82.75001754509242,82.75001754509242
331,289,0.6643837471678434,82.82714794868825,25.40346351282851,82.82123612037729,82.82123612037729
331,758,0.09969081380392807,82.82714794868825,25.40346351282851,82.82792442340653,82.82792442340653
331,835,0.5956248571450556,82.82714794868825,25.40346351282851,82.83248143169469,82.83248143169469
332,252,0.4359502260635218,82.78309990141629,25.45845648888345,82.78691477350476,82.78691477350476
332,269,0.6582101603455034,82.78309990141629,25.45845648888345,82.78896165632396,82.78896165632396
332,273,0.9680985308188028,82.78309990141629,25.45845648888345,82.77443146902345,82.77443146902345
332,286,0.14124874170303298,82.78309990141629,25.45845648888345,82.7830592502807,82.7830592502807
333,233,1.550457244505255,82.7528734541047,25.41427337377146,82.73899074809046,82.73899074809046
333,237,0.9758416753452069,82.7528734541047,25.41427337377146,82.74413965479329,82.74413965479329
333,238,0.9970362312786827,82.7528734541047,25.41427337377146,82.76180000678056,82.76180000678056
333,257,1.1325927155903048,82.7528734541047,25.41427337377146,82.74280134099901,82.74280134099901
333,283,0.11059732747240855,82.7528734541047,25.41427337377146,82.75259913226249,82.75259913226249
333,305,0.1798945651562073,82.7528734541047,25.41427337377146,82.75367326008714,82.75367326008714
333,314,1.2416961186487976,82.7528734541047,25.41427337377146,82.76396483384978,82.76396483384978
333,319,0.949893860411228,82.7528734541047,25.41427337377146,82.74443702702659,82.74443702702659
333,328,0.6584049840029532,82.7528734541047,25.41427337377146,82.75873028020764,82.75873028020764
334,225,1.6635162364841578,82.79862915670276,25.42363836111211,82.81350150094319,82.81350150094319
334,251,0.5410532507800493,82.79862915670276,25.42363836111211,82.79410792981464,82.79410792981464
334,254,2.4992559541021584,82.79862915670276,25.42363836111211,82.77625028132954,82.77625028132954
334,268,0.21224905171369549,82.79862915670276,25.42363836111211,82.79706784802217,82.79706784802217
334,275,1.4943271330856582,82.79862915670276,25.42363836111211,82.78531175129365,82.78531175129365
334,316,1.5973876870928734,82.79862915670276,25.42363836111211,82.81289546121336,82.81289546121336
334,321,2.0320022130902538,82.79862915670276,25.42363836111211,82.78052614289639,82.78052614289639
335,264,0.3888068637761116,82.8253427816753,25.38746915072876,82.82187169234184,82.82187169234184
336,232,1.2279403286926935,82.82536757473171,25.452809849388323,82.81442457503195,82.81442457503195
336,310,1.0310653244369121,82.82536757473171,25.452809849388323,82.81617984810059,82.81617984810059
336,343,0.32213381183908757,82.82536757473171,25.452809849388323,82.82282810651174,82.82282810651174
336,720,2.300082509911592,82.82536757473171,25.452809849388323,82.84595588979218,82.84595588979218
336,757,0.6999490845436095,82.82536757473171,25.452809849388323,82.83140867630814,82.83140867630814
336,772,2.8510140356387788,82.82536757473171,25.452809849388323,82.85087356643699,82.85087356643699
336,795,0.693245460573237,82.82536757473171,25.452809849388323,82.83087524099176,82.83087524099176
336,817,1.0572531280200763,82.82536757473171,25.452809849388323,82.83476221456968,82.83476221456968
337,259,2.084450315929,82.75257238027805,25.383150308406815,82.73394401028956,82.73394401028956
337,279,1.571673549143621,82.75257238027805,25.383150308406815,82.76662735650181,82.76662735650181
337,284,0.46302575499405796,82.75257238027805,25.383150308406815,82.74865349074226,82.74865349074226
337,308,0.849644006245231,82.75257238027805,25.383150308406815,82.76010905644009,82.76010905644009
337,312,0.3346242699896229,82.75257238027805,25.383150308406815,82.74969628115528,82.74969628115528
337,323,1.7539820281410898,82.75257238027805,25.383150308406815,82.73691629170443,82.73691629170443
338,212,0.29053510168839136,82.71495573356823,25.394087209158755,82.71350092840008,82.71350092840008
338,213,0.16927855446821327,82.71495573356823,25.394087209158755,82.71477357557039,82.71477357557039
338,220,2.0494778320102047,82.71495573356823,25.394087209158755,82.69662475079282,82.69662475079282
338,222,0.7234823202644556,82.71495573356823,25.394087209158755,82.70859082080423,82.70859082080423
338,236,0.8452922791264694,82.71495573356823,25.394087209158755,82.72239738800519,82.72239738800519
338,317,1.075651540183382,82.71495573356823,25.394087209158755,82.72445681647366,82.72445681647366
338,323,2.4525080693492334,82.71495573356823,25.394087209158755,82.73691629170443,82.73691629170443
339,218,0.6492148734003992,82.71842400811181,25.445107411115988,82.71269872356389,82.71269872356389
339,223,0.5502152346269412,82.71842400811181,25.445107411115988,82.7134972160987,82.7134972160987
339,340,0.6561840686486933,82.71842400811181,25.445107411115988,82.72427095514742,82.72427095514742
340,263,0.20516800393256587,82.72427095514742,25.440518176803703,82.72270509553174,82.72270509553174
340,271,0.9445425843051117,82.72427095514742,25.440518176803703,82.73272777209263,82.73272777209263
340,292,0.1739241954401497,82.72427095514742,25.440518176803703,82.72379929327214,82.72379929327214
340,296,0.14930084841116756,82.72427095514742,25.440518176803703,82.72326801393476,82.72326801393476
340,298,0.28379538586232494,82.72427095514742,25.440518176803703,82.7217766751752,82.7217766751752
340,303,0.4489659863232907,82.72427095514742,25.440518176803703,82.72800126923858,82.72800126923858
340,339,0.6561840686486933,82.72427095514742,25.440518176803703,82.71842400811181,82.71842400811181
341,246,0.8647335643260314,82.73949019978929,25.46995536495123,82.73188215414514,82.73188215414514
341,255,0.5980879450785095,82.73949019978929,25.46995536495123,82.74484430973448,82.74484430973448
341,282,0.4216563429833438,82.73949019978929,25.46995536495123,82.74323396877782,82.74323396877782
341,288,0.2388555880593753,82.73949019978929,25.46995536495123,82.74134921810462,82.74134921810462
341,329,0.940192726060082,82.73949019978929,25.46995536495123,82.74790849862778,82.74790849862778
341,381,0.991993760959965,82.73949019978929,25.46995536495123,82.7307957983464,82.7307957983464
342,244,0.7442705944818176,82.75722109312483,25.452290896590764,82.75057064715352,82.75057064715352
342,294,0.10999706309632319,82.75722109312483,25.452290896590764,82.75794014188986,82.75794014188986
342,324,0.7538764794585202,82.75722109312483,25.452290896590764,82.76393631207821,82.76393631207821
343,225,1.0539463394594106,82.82282810651174,25.4418590810284,82.81350150094319,82.81350150094319
343,232,0.9390553363998689,82.82282810651174,25.4418590810284,82.81442457503195,82.81442457503195
343,336,0.32213381183908757,82.82282810651174,25.4418590810284,82.82536757473171,82.82536757473171
343,750,1.1196903636427415,82.82282810651174,25.4418590810284,82.83284144674201,82.83284144674201
344,351,0.8232761990773784,82.7343164181629,25.507899626835524,82.7416793634978,82.7416793634978
344,354,1.9459375684478268,82.7343164181629,25.507899626835524,82.75174029494082,82.75174029494082
344,359,0.1290084579907883,82.7343164181629,25.507899626835524,82.73357152642811,82.73357152642811
344,360,2.7378294900857645,82.7343164181629,25.507899626835524,82.75882412542444,82.75882412542444
344,375,1.030694031592154,82.7343164181629,25.507899626835524,82.74348517209661,82.74348517209661
344,377,0.5229750482928321,82.7343164181629,25.507899626835524,82.7380693289391,82.7380693289391
344,379,1.609865395516778,82.7343164181629,25.507899626835524,82.72007935341158,82.72007935341158
344,381,0.515116157569935,82.7343164181629,25.507899626835524,82.7307957983464,82.7307957983464
345,360,2.7519527305076426,82.78346635873385,25.51255766435542,82.75882412542444,82.75882412542444
345,361,1.902804595285794,82.78346635873385,25.51255766435542,82.80046517779083,82.80046517779083
345,363,0.23165840336460983,82.78346635873385,25.51255766435542,82.78464922735394,82.78464922735394
345,368,1.1426546673490674,82.78346635873385,25.51255766435542,82.79331667546492,82.79331667546492
345,369,1.975073928391416,82.78346635873385,25.51255766435542,82.80115141258878,82.80115141258878
345,374,0.9708900907486766,82.78346635873385,25.51255766435542,82.77492268924117,82.77492268924117
345,380,2.3713285687377206,82.78346635873385,25.51255766435542,82.76231429088715,82.76231429088715
346,350,0.6660633768232206,82.80859971782098,25.527462790185677,82.81435080732818,82.81435080732818
346,352,0.8262484482989052,82.80859971782098,25.527462790185677,82.81586049495192,82.81586049495192
346,357,1.8720794173494568,82.80859971782098,25.527462790185677,82.82532641390921,82.82532641390921
346,361,0.9118474626173594,82.80859971782098,25.527462790185677,82.80046517779083,82.80046517779083
346,370,1.8906384367584574,82.80859971782098,25.527462790185677,82.82552610428462,82.82552610428462
346,372,0.43445410026971965,82.80859971782098,25.527462790185677,82.81243942307371,82.81243942307371
346,382,1.9301883365794599,82.80859971782098,25.527462790185677,82.79135399548483,82.79135399548483
347,288,0.21840898072312573,82.74012955603942,25.49042212662384,82.74134921810462,82.74134921810462
347,353,0.8221239471054309,82.74012955603942,25.49042212662384,82.74747972598766,82.74747972598766
347,373,1.1079143955609387,82.74012955603942,25.49042212662384,82.75001754509242,82.75001754509242
347,375,0.3962497140451687,82.74012955603942,25.49042212662384,82.74348517209661,82.74348517209661
347,381,1.0458849208298169,82.74012955603942,25.49042212662384,82.7307957983464,82.7307957983464
348,307,1.504694163140431,82.80871078358474,25.48589972231721,82.79530232252544,82.79530232252544
348,355,1.941217484951434,82.80871078358474,25.48589972231721,82.82605808597259,82.82605808597259
348,367,0.15867858757833278,82.80871078358474,25.48589972231721,82.80974276128214,82.80974276128214
348,368,1.7203666961415214,82.80871078358474,25.48589972231721,82.79331667546492,82.79331667546492
348,376,0.6438293837391588,82.80871078358474,25.48589972231721,82.80323310778012,82.80323310778012
349,307,1.3765824449305513,82.78303150820757,25.484657747581828,82.79530232252544,82.79530232252544
349,326,0.10930840598727579,82.78303150820757,25.484657747581828,82.78327182877716,82.78327182877716
349,358,0.9537062116802908,82.78303150820757,25.484657747581828,82.77449398991433,82.77449398991433
349,368,1.1515352669284586,82.78303150820757,25.484657747581828,82.79331667546492,82.79331667546492
349,374,0.9300520894443625,82.78303150820757,25.484657747581828,82.77492268924117,82.77492268924117
350,346,0.6660633768232206,82.81435080732818,25.54008947229181,82.80859971782098,82.80859971782098
350,370,1.2557659414022029,82.81435080732818,25.54008947229181,82.82552610428462,82.82552610428462
350,372,0.23860004278458838,82.81435080732818,25.54008947229181,82.81243942307371,82.81243942307371
350,378,0.4854521861370365,82.81435080732818,25.54008947229181,82.81014205094343,82.81014205094343
350,382,2.5686596508094874,82.81435080732818,25.54008947229181,82.79135399548483,82.79135399548483
350,1025,2.695132360895319,82.81435080732818,25.54008947229181,82.83846588250665,82.83846588250665
351,344,0.8232761990773784,82.7416793634978,25.50500864828005,82.7343164181629,82.7343164181629
351,375,0.21588174002025096,82.7416793634978,25.50500864828005,82.74348517209661,82.74348517209661
352,346,0.8262484482989052,82.81586049495192,25.516103718646836,82.80859971782098,82.80859971782098
352,355,1.1772010170700136,82.81586049495192,25.516103718646836,82.82605808597259,82.82605808597259
352,357,1.0576897012967532,82.81586049495192,25.516103718646836,82.82532641390921,82.82532641390921
352,361,1.7211545510851867,82.81586049495192,25.516103718646836,82.80046517779083,82.80046517779083
352,366,0.3000136655094806,82.81586049495192,25.516103718646836,82.81336809089521,82.81336809089521
